PropertyTimestampInNumber,AirFlowSetpointMax,AirFlowSetpointMin,AirFlowActive,AirFlowNormalized,AirValvePosition,DischargeAirTemp,SpaceTemp,SpaceTempCoolingSetpointActive,SpaceTempHeatingSetpointActive
20160311131500,1010.5,1010.5,1045.75,103.4884,58,53.5,82.8,69.9,66.9
20160311133000,1010.5,1010.5,1045.75,103.4884,58,53.5,82.3,69.9,66.9
20160311134500,1010.5,1010.5,1029.3,101.8605,58,53.5,81.5,69.9,66.9
20160311140000,1010.5,1010.5,1045.75,103.4884,57,53.5,80.1,69.9,66.9
20160311141500,1010.5,1010.5,1029.3,101.8605,57,53.5,78.9,69.9,66.9
20160311143000,1010.5,1010.5,1029.3,101.8605,57,53.5,77.4,69.9,66.9
20160311144500,1010.5,1010.5,1029.3,101.8605,57,53.5,76.2,69.9,66.9
20160311150000,1010.5,1010.5,1029.3,101.8605,57,53.5,75.5,69.9,66.9
20160311151500,1010.5,1010.5,1045.75,103.4884,57,53.5,74.8,69.9,66.9
20160311153000,1010.5,1010.5,1045.75,103.4884,57,53.5,74.1,69.9,66.9
20160311154500,1010.5,1010.5,1029.3,101.8605,57,53.5,73.3,69.9,66.9
20160311160000,1010.5,1010.5,1029.3,101.8605,57,53.5,73.4,69.9,66.9
20160311161500,1010.5,1010.5,1029.3,101.8605,57,53.5,73.2,69.9,66.9
20160311163000,1010.5,1010.5,1029.3,101.8605,57,53.5,73.2,69.9,66.9
20160311164500,1010.5,1010.5,1045.75,103.4884,57,53.5,73.0,69.9,66.9
20160311170000,1010.5,1010.5,1029.3,101.8605,56,53.5,72.3,69.9,66.9
20160311171500,1010.5,1010.5,1029.3,101.8605,56,53.5,72.2,69.9,66.9
20160311173000,1010.5,1010.5,1010.5,100.0,56,53.5,72.2,69.9,66.9
20160311174500,1010.5,1010.5,1029.3,101.8605,56,53.5,72.1,69.9,66.9
20160311180000,1010.5,1010.5,1029.3,101.8605,56,53.5,71.9,69.9,66.9
20160311181500,1010.5,1010.5,1010.5,100.0,56,53.5,71.9,69.8,66.8
20160311183000,1010.5,1010.5,1029.3,101.8605,56,53.5,72.1,69.9,66.9
20160311184500,1010.5,1010.5,1010.5,100.0,56,53.5,71.6,69.9,66.9
20160311190000,1010.5,1010.5,1029.3,101.8605,56,53.5,71.2,69.8,66.8
20160311191500,1010.5,1010.5,1045.75,103.4884,56,53.5,71.0,69.8,66.8
20160311193000,1010.5,1010.5,1029.3,101.8605,56,53.5,70.8,69.8,66.8
20160311194500,1010.5,1010.5,1029.3,101.8605,56,53.5,70.3,69.8,66.8
20160311200000,1010.5,1010.5,1029.3,101.8605,56,53.5,69.9,69.8,66.8
20160311201500,1010.5,1010.5,1029.3,101.8605,56,53.5,69.6,69.7,66.7
20160311203000,1010.5,1010.5,1029.3,101.8605,56,53.5,69.4,69.6,66.6
20160311204500,1010.5,1010.5,1045.75,103.4884,56,53.5,69.3,69.6,66.6
20160311210000,1010.5,1010.5,1010.5,100.0,56,53.5,68.8,69.7,66.7
20160311211500,1010.5,1010.5,1029.3,101.8605,56,53.5,68.5,69.6,66.6
20160311213000,1010.5,1010.5,1010.5,100.0,56,53.5,67.8,69.6,66.6
20160311214500,1010.5,1010.5,1010.5,100.0,56,53.5,67.6,69.6,66.6
20160311220000,1010.5,1010.5,1010.5,100.0,56,53.5,67.4,69.6,66.6
20160311221500,1010.5,1010.5,1029.3,101.8605,56,53.5,67.3,69.5,66.5
20160311223000,1010.5,1010.5,1029.3,101.8605,56,53.5,67.1,69.5,66.5
20160311224500,1010.5,1010.5,1029.3,101.8605,56,53.5,66.9,69.5,66.5
20160311230000,1010.5,1010.5,1029.3,101.8605,56,53.5,66.7,69.5,66.5
20160311231500,1010.5,1010.5,1010.5,100.0,56,53.5,66.4,69.5,66.5
20160311233000,1010.5,1010.5,1029.3,101.8605,56,53.5,66.4,69.6,66.6
20160311234500,1010.5,1010.5,1029.3,101.8605,56,53.5,66.2,69.5,66.5
20160312000000,1010.5,1010.5,1029.3,101.8605,56,54.3,66.1,69.5,66.5
20160312001500,1010.5,1010.5,1029.3,101.8605,56,54.3,65.7,69.5,66.5
20160312003000,1010.5,1010.5,1029.3,101.8605,56,54.3,65.7,69.5,66.5
20160312004500,1010.5,1010.5,1029.3,101.8605,56,53.5,65.4,69.5,66.5
20160312010000,1010.5,1010.5,1010.5,100.0,56,53.5,65.3,69.5,66.5
20160312011500,1010.5,1010.5,994.05,98.3721,57,53.5,66.8,69.5,66.5
20160312013000,1010.5,1010.5,975.25,96.5116,56,53.5,66.4,69.5,66.5
20160312014500,1010.5,1010.5,994.05,98.3721,56,53.5,66.6,69.5,66.5
20160312020000,1010.5,1010.5,994.05,98.3721,56,53.5,66.3,69.5,66.5
20160312021500,1010.5,1010.5,994.05,98.3721,56,53.5,66.0,69.5,66.5
20160312023000,1010.5,1010.5,994.05,98.3721,56,53.5,66.0,69.5,66.5
20160312024500,1010.5,1010.5,994.05,98.3721,56,53.5,65.7,69.5,66.5
20160312030000,1010.5,1010.5,994.05,98.3721,56,53.5,65.7,69.5,66.5
20160312031500,1010.5,1010.5,994.05,98.3721,56,53.5,65.5,69.5,66.5
20160312033000,1010.5,1010.5,994.05,98.3721,56,53.5,65.3,69.5,66.5
20160312034500,1010.5,1010.5,994.05,98.3721,56,53.5,65.2,69.5,66.5
20160312040000,1010.5,1010.5,975.25,96.5116,56,53.5,65.1,69.5,66.5
20160312041500,1010.5,1010.5,994.05,98.3721,56,53.5,65.1,69.5,66.5
20160312043000,1010.5,1010.5,994.05,98.3721,57,53.5,65.0,69.5,66.5
20160312044500,1010.5,1010.5,994.05,98.3721,57,53.5,65.0,69.5,66.5
20160312050000,1010.5,1010.5,1010.5,100.0,57,53.5,64.9,69.5,66.5
20160312051500,1010.5,1010.5,975.25,96.5116,57,53.5,64.9,69.5,66.5
20160312053000,1010.5,1010.5,994.05,98.3721,57,53.5,64.8,69.5,66.5
20160312054500,1010.5,1010.5,975.25,96.5116,57,53.5,64.7,69.5,66.5
20160312060000,1010.5,1010.5,994.05,98.3721,57,53.5,64.6,69.5,66.5
20160312061500,1010.5,1010.5,994.05,98.3721,57,53.5,64.4,69.5,66.5
20160312063000,1010.5,1010.5,975.25,96.5116,57,53.5,64.2,69.5,66.5
20160312064500,1010.5,1010.5,994.05,98.3721,57,53.5,64.2,69.5,66.5
20160312070000,1010.5,1010.5,994.05,98.3721,57,53.5,64.1,69.5,66.5
20160312071500,1010.5,1010.5,994.05,98.3721,57,53.5,64.0,69.5,66.5
20160312073000,1010.5,1010.5,994.05,98.3721,57,53.5,64.0,69.5,66.5
20160312074500,1010.5,1010.5,994.05,98.3721,57,53.5,64.0,69.5,66.5
20160312080000,1010.5,1010.5,994.05,98.3721,57,53.5,63.8,69.5,66.5
20160312081500,1010.5,1010.5,994.05,98.3721,57,53.5,63.9,69.5,66.5
20160312083000,1010.5,1010.5,994.05,98.3721,57,53.5,63.8,69.5,66.5
20160312084500,1010.5,1010.5,994.05,98.3721,57,53.5,63.7,69.5,66.5
20160312090000,1010.5,1010.5,994.05,98.3721,57,54.3,63.7,69.5,66.5
20160312091500,1010.5,1010.5,994.05,98.3721,57,54.3,63.7,69.5,66.5
20160312093000,1010.5,1010.5,994.05,98.3721,57,54.3,63.7,69.5,66.5
20160312094500,1010.5,1010.5,994.05,98.3721,57,53.5,63.6,69.5,66.5
20160312100000,1010.5,1010.5,1010.5,100.0,57,53.5,63.5,69.5,66.5
20160312101500,1010.5,1010.5,994.05,98.3721,57,53.5,63.6,69.5,66.5
20160312103000,1010.5,1010.5,994.05,98.3721,57,53.5,63.5,69.5,66.5
20160312104500,1010.5,1010.5,994.05,98.3721,57,53.5,63.4,69.5,66.5
20160312110000,1010.5,1010.5,975.25,96.5116,57,53.5,63.5,69.5,66.5
20160312111500,1010.5,1010.5,994.05,98.3721,57,53.5,63.5,69.5,66.5
20160312113000,1010.5,1010.5,994.05,98.3721,57,53.5,63.4,69.5,66.5
20160312114500,1010.5,1010.5,994.05,98.3721,57,53.5,63.3,69.5,66.5
20160312120000,1010.5,1010.5,994.05,98.3721,57,53.5,63.3,69.5,66.5
20160312121500,1010.5,1010.5,994.05,98.3721,57,53.5,63.3,69.5,66.5
20160312123000,1010.5,1010.5,994.05,98.3721,57,53.5,63.1,69.5,66.5
20160312124500,1010.5,1010.5,994.05,98.3721,58,53.5,62.9,69.5,66.5
20160312130000,1010.5,1010.5,994.05,98.3721,58,53.5,63.0,69.5,66.5
20160312131500,1010.5,1010.5,1010.5,100.0,58,53.5,62.9,69.5,66.5
20160312133000,1010.5,1010.5,1010.5,100.0,58,53.5,62.9,69.5,66.5
20160312134500,1010.5,1010.5,994.05,98.3721,58,53.5,62.8,69.5,66.5
20160312140000,1010.5,1010.5,994.05,98.3721,58,53.5,62.9,69.5,66.5
20160312141500,1010.5,1010.5,1010.5,100.0,58,53.5,62.6,69.5,66.5
20160312143000,1010.5,1010.5,994.05,98.3721,58,53.5,62.6,69.5,66.5
20160312144500,1010.5,1010.5,994.05,98.3721,58,53.5,62.5,69.5,66.5
20160312150000,1010.5,1010.5,994.05,98.3721,58,53.5,62.6,69.5,66.5
20160312151500,1010.5,1010.5,1010.5,100.0,58,53.5,62.7,69.5,66.5
20160312153000,1010.5,1010.5,975.25,96.5116,58,53.5,62.7,69.5,66.5
20160312154500,1010.5,1010.5,1010.5,100.0,58,53.5,62.6,69.5,66.5
20160312160000,1010.5,1010.5,975.25,96.5116,58,53.5,62.6,69.5,66.5
20160312161500,1010.5,1010.5,994.05,98.3721,58,53.5,62.6,69.5,66.5
20160312163000,1010.5,1010.5,994.05,98.3721,58,53.5,63.0,69.5,66.5
20160312164500,1010.5,1010.5,1010.5,100.0,58,53.5,62.8,69.5,66.5
20160312170000,1010.5,1010.5,975.25,96.5116,58,53.5,62.9,69.5,66.5
20160312171500,1010.5,1010.5,1010.5,100.0,58,54.3,62.9,69.5,66.5
20160312173000,1010.5,1010.5,994.05,98.3721,58,54.3,62.9,69.5,66.5
20160312174500,1010.5,1010.5,994.05,98.3721,58,54.3,62.8,69.5,66.5
20160312180000,1010.5,1010.5,994.05,98.3721,58,54.3,62.8,69.5,66.5
20160312181500,1010.5,1010.5,994.05,98.3721,58,53.5,62.7,69.5,66.5
20160312183000,1010.5,1010.5,975.25,96.5116,58,53.5,62.6,69.5,66.5
20160312184500,1010.5,1010.5,994.05,98.3721,58,53.5,62.5,69.5,66.5
20160312190000,1010.5,1010.5,1010.5,100.0,59,53.5,62.5,69.5,66.5
20160312191500,1010.5,1010.5,994.05,98.3721,59,53.5,62.5,69.5,66.5
20160312193000,1010.5,1010.5,994.05,98.3721,59,53.5,63.1,69.5,66.5
20160312194500,1010.5,1010.5,994.05,98.3721,59,53.5,64.7,69.5,66.5
20160312200000,1010.5,1010.5,994.05,98.3721,59,53.5,69.0,69.5,66.5
20160312201500,1010.5,1010.5,994.05,98.3721,59,53.5,69.4,69.5,66.5
20160312203000,1010.5,1010.5,994.05,98.3721,59,53.5,69.8,69.5,66.5
20160312204500,1010.5,1010.5,975.25,96.5116,59,53.5,70.1,69.5,66.5
20160312210000,1010.5,1010.5,975.25,96.5116,59,53.5,70.4,69.5,66.5
20160312211500,1010.5,1010.5,994.05,98.3721,59,53.5,70.5,69.5,66.5
20160312213000,1010.5,1010.5,994.05,98.3721,59,53.5,70.3,69.5,66.5
20160312214500,1010.5,1010.5,994.05,98.3721,59,53.5,70.4,69.5,66.5
20160312220000,1010.5,1010.5,994.05,98.3721,59,53.5,70.2,69.5,66.5
20160312221500,1010.5,1010.5,994.05,98.3721,59,53.5,69.8,69.5,66.5
20160312223000,1010.5,1010.5,994.05,98.3721,59,53.5,70.0,69.5,66.5
20160312224500,1010.5,1010.5,994.05,98.3721,59,53.5,69.7,69.5,66.5
20160312230000,1010.5,1010.5,1010.5,100.0,59,53.5,69.2,69.5,66.5
20160312231500,1010.5,1010.5,994.05,98.3721,59,53.5,68.9,69.5,66.5
20160312233000,1010.5,1010.5,994.05,98.3721,59,53.5,69.1,69.5,66.5
20160312234500,1010.5,1010.5,1010.5,100.0,59,53.5,68.8,69.5,66.5
20160313000000,1010.5,1010.5,1010.5,100.0,59,53.5,68.5,69.5,66.5
20160313001500,1010.5,1010.5,1010.5,100.0,59,53.5,68.2,69.5,66.5
20160313003000,1010.5,1010.5,1010.5,100.0,59,53.5,68.1,69.5,66.5
20160313004500,1010.5,1010.5,1010.5,100.0,59,53.5,67.9,69.5,66.5
20160313011500,1010.5,1010.5,1010.5,100.0,59,53.5,67.2,69.5,66.5
20160313013000,1010.5,1010.5,994.05,98.3721,59,53.5,67.0,69.5,66.5
20160313014500,1010.5,1010.5,1010.5,100.0,59,53.5,66.7,69.5,66.5
20160313030000,1010.5,1010.5,975.25,96.5116,59,53.5,66.4,69.5,66.5
20160313031500,1010.5,1010.5,975.25,96.5116,59,53.5,65.9,69.5,66.5
20160313033000,1010.5,1010.5,994.05,98.3721,59,53.5,66.0,69.5,66.5
20160313034500,1010.5,1010.5,994.05,98.3721,59,53.5,65.7,69.5,66.5
20160313040000,1010.5,1010.5,994.05,98.3721,59,53.5,65.3,69.5,66.5
20160313041500,1010.5,1010.5,1010.5,100.0,59,53.5,64.9,69.5,66.5
20160313043000,1010.5,1010.5,1029.3,101.8605,59,53.5,65.0,69.5,66.5
20160313044500,1010.5,1010.5,1010.5,100.0,59,53.5,64.6,69.5,66.5
20160313050000,1010.5,1010.5,1010.5,100.0,59,53.5,64.4,69.5,66.5
20160313051500,1010.5,1010.5,994.05,98.3721,59,53.5,64.2,69.5,66.5
20160313053000,1010.5,1010.5,1010.5,100.0,59,53.5,63.9,69.5,66.5
20160313054500,1010.5,1010.5,1010.5,100.0,59,53.5,63.9,69.5,66.5
20160313060000,1010.5,1010.5,994.05,98.3721,59,53.5,63.7,69.5,66.5
20160313061500,1010.5,1010.5,994.05,98.3721,59,53.5,63.6,69.5,66.5
20160313063000,1010.5,1010.5,1010.5,100.0,59,53.5,63.5,69.5,66.5
20160313064500,1010.5,1010.5,994.05,98.3721,59,53.5,63.5,69.5,66.5
20160313070000,1010.5,1010.5,975.25,96.5116,59,53.5,63.4,69.5,66.5
20160313071500,1010.5,1010.5,994.05,98.3721,59,53.5,63.5,69.5,66.5
20160313073000,1010.5,1010.5,1010.5,100.0,59,53.5,63.5,69.5,66.5
20160313074500,1010.5,1010.5,1010.5,100.0,59,53.5,63.2,69.5,66.5
20160313080000,1010.5,1010.5,1010.5,100.0,59,53.5,63.3,69.5,66.5
20160313081500,1010.5,1010.5,994.05,98.3721,59,53.5,63.3,69.5,66.5
20160313083000,1010.5,1010.5,1010.5,100.0,59,53.5,63.4,69.5,66.5
20160313084500,1010.5,1010.5,994.05,98.3721,59,53.5,63.3,69.5,66.5
20160313090000,1010.5,1010.5,994.05,98.3721,59,53.5,63.3,69.5,66.5
20160313091500,1010.5,1010.5,994.05,98.3721,59,53.5,63.2,69.5,66.5
20160313093000,1010.5,1010.5,1010.5,100.0,59,53.5,62.9,69.5,66.5
20160313094500,1010.5,1010.5,994.05,98.3721,59,53.5,63.1,69.5,66.5
20160313100000,1010.5,1010.5,1010.5,100.0,59,53.5,63.0,69.5,66.5
20160313101500,1010.5,1010.5,994.05,98.3721,59,53.5,62.8,69.5,66.5
20160313103000,1010.5,1010.5,994.05,98.3721,59,53.5,62.8,69.5,66.5
20160313104500,1010.5,1010.5,994.05,98.3721,59,53.5,62.8,69.5,66.5
20160313110000,1010.5,1010.5,994.05,98.3721,59,53.5,62.7,69.5,66.5
20160313111500,1010.5,1010.5,994.05,98.3721,59,53.5,62.5,69.5,66.5
20160313113000,1010.5,1010.5,1010.5,100.0,59,53.5,61.9,69.5,66.5
20160313114500,1010.5,1010.5,994.05,98.3721,59,53.5,62.1,69.5,66.5
20160313120000,1010.5,1010.5,994.05,98.3721,59,53.5,61.9,69.5,66.5
20160313121500,1010.5,1010.5,1010.5,100.0,59,53.5,62.0,69.5,66.5
20160313123000,1010.5,1010.5,1010.5,100.0,59,53.5,62.1,69.5,66.5
20160313124500,1010.5,1010.5,994.05,98.3721,59,53.5,62.2,69.5,66.5
20160313130000,1010.5,1010.5,994.05,98.3721,59,53.5,62.3,69.5,66.5
20160313131500,1010.5,1010.5,1010.5,100.0,59,53.5,62.1,69.5,66.5
20160313133000,1010.5,1010.5,994.05,98.3721,59,53.5,62.3,69.5,66.5
20160313134500,1010.5,1010.5,994.05,98.3721,59,53.5,62.1,69.5,66.5
20160313140000,1010.5,1010.5,975.25,96.5116,59,53.5,62.2,69.5,66.5
20160313141500,1010.5,1010.5,994.05,98.3721,59,53.5,62.1,69.5,66.5
20160313143000,1010.5,1010.5,994.05,98.3721,59,53.5,62.1,69.5,66.5
20160313144500,1010.5,1010.5,994.05,98.3721,59,53.5,61.9,69.5,66.5
20160313150000,1010.5,1010.5,1010.5,100.0,59,53.5,61.8,69.5,66.5
20160313151500,1010.5,1010.5,994.05,98.3721,59,53.5,61.7,69.5,66.5
20160313153000,1010.5,1010.5,1010.5,100.0,59,53.5,61.7,69.5,66.5
20160313154500,1010.5,1010.5,994.05,98.3721,59,53.5,61.8,69.5,66.5
20160313160000,1010.5,1010.5,1010.5,100.0,59,53.5,61.6,69.5,66.5
20160313161500,1010.5,1010.5,994.05,98.3721,59,53.5,62.0,69.5,66.5
20160313163000,1010.5,1010.5,1010.5,100.0,59,53.5,62.0,69.5,66.5
20160313164500,1010.5,1010.5,994.05,98.3721,59,53.5,62.0,69.5,66.5
20160313170000,1010.5,1010.5,994.05,98.3721,59,53.5,61.7,69.5,66.5
20160313171500,1010.5,1010.5,994.05,98.3721,59,53.5,61.7,69.5,66.5
20160313173000,1010.5,1010.5,1010.5,100.0,59,53.5,61.5,69.5,66.5
20160313174500,1010.5,1010.5,994.05,98.3721,59,53.5,61.4,69.5,66.5
20160313180000,1010.5,1010.5,994.05,98.3721,59,53.5,61.2,69.5,66.5
20160313181500,1010.5,1010.5,994.05,98.3721,59,53.5,61.0,69.5,66.5
20160313183000,1010.5,1010.5,994.05,98.3721,59,53.5,60.9,69.5,66.5
20160313184500,1010.5,1010.5,994.05,98.3721,59,53.5,60.9,69.5,66.5
20160313190000,1010.5,1010.5,1010.5,100.0,59,53.5,61.1,69.5,66.5
20160313191500,1010.5,1010.5,1010.5,100.0,59,53.5,61.0,69.5,66.5
20160313193000,1010.5,1010.5,994.05,98.3721,59,53.5,61.0,69.5,66.5
20160313194500,1010.5,1010.5,994.05,98.3721,59,53.5,61.4,69.5,66.5
20160313200000,1010.5,1010.5,994.05,98.3721,59,53.5,61.7,69.5,66.5
20160313201500,1010.5,1010.5,1010.5,100.0,59,53.5,61.8,69.5,66.5
20160313203000,1010.5,1010.5,1010.5,100.0,59,53.5,61.9,69.5,66.5
20160313204500,1010.5,1010.5,994.05,98.3721,59,53.5,61.8,69.5,66.5
20160313210000,1010.5,1010.5,994.05,98.3721,59,53.5,61.9,69.5,66.5
20160313211500,1010.5,1010.5,1010.5,100.0,59,53.5,61.9,69.5,66.5
20160313213000,1010.5,1010.5,994.05,98.3721,59,53.5,61.9,69.5,66.5
20160313214500,1010.5,1010.5,994.05,98.3721,59,53.5,61.9,69.5,66.5
20160313220000,1010.5,1010.5,975.25,96.5116,59,53.5,62.0,69.5,66.5
20160313221500,1010.5,1010.5,994.05,98.3721,59,53.5,62.0,69.5,66.5
20160313223000,1010.5,1010.5,994.05,98.3721,59,53.5,62.0,69.5,66.5
20160313224500,1010.5,1010.5,994.05,98.3721,59,53.5,61.9,69.5,66.5
20160313230000,1010.5,1010.5,994.05,98.3721,59,53.5,62.0,69.5,66.5
20160313231500,1010.5,1010.5,994.05,98.3721,59,53.5,62.0,69.5,66.5
20160313233000,1010.5,1010.5,1010.5,100.0,59,53.5,61.9,69.5,66.5
20160313234500,1010.5,1010.5,994.05,98.3721,59,53.5,61.9,69.5,66.5
20160314000000,1010.5,1010.5,1010.5,100.0,59,53.5,61.9,69.5,66.5
20160314001500,1010.5,1010.5,994.05,98.3721,59,53.5,61.9,69.5,66.5
20160314003000,1010.5,1010.5,994.05,98.3721,59,53.5,61.7,69.5,66.5
20160314004500,1010.5,1010.5,1010.5,100.0,59,53.5,61.6,69.5,66.5
20160314010000,1010.5,1010.5,1010.5,100.0,59,53.5,61.5,69.5,66.5
20160314011500,1010.5,1010.5,1010.5,100.0,59,53.5,61.6,69.5,66.5
20160314013000,1010.5,1010.5,1010.5,100.0,59,53.5,61.7,69.5,66.5
20160314014500,1010.5,1010.5,994.05,98.3721,59,53.5,61.6,69.5,66.5
20160314020000,1010.5,1010.5,994.05,98.3721,59,53.5,61.7,69.5,66.5
20160314021500,1010.5,1010.5,994.05,98.3721,59,53.5,61.6,69.5,66.5
20160314023000,1010.5,1010.5,994.05,98.3721,59,53.5,61.5,69.5,66.5
